"year","HHID","PID","h4q1","h4q2","h4q3","h4q4","h4q5","h4q6","h4q7","h4q8","h4q9","h4q10","h4q11","h4q12","h4q13","h4q14","h4q15a","h4q15b","h4q15c","h4q15d","h4q15e","h4q15f","h4q15g","h4q16","h4q17","h4q18"
2009,"1021003109","102100310905",5,2,2,4,3,,,,33,34,2,2,,,1500000,80000,30000,0,0,50000,1660000,2,,2
2009,"1021003110","102100311001",1,2,2,1,2,,51,1,,,,,,,,,,,,,,,,
2009,"1021003110","102100311002",2,1,,1,2,,36,3,,,,,,,,,,,,,,,,
2009,"1021003110","102100311003",3,1,,1,2,,16,3,,,,,,,,,,,,,,,,
2009,"1021003110","102100311004",4,2,2,1,3,,,,61,60,1,2,,,0,0,0,0,0,0,,2,,
2009,"1021003110","102100311005",5,2,2,1,3,,,,14,15,2,3,,,0,0,0,0,0,0,,2,,
2009,"1021003110","102100311006",6,2,2,1,3,,,,12,13,2,3,1,20,0,0,0,0,0,0,,2,,2
2009,"1021003110","102100311007",7,2,2,2,3,,,,11,12,2,3,1,20,0,0,0,0,0,0,,2,,2
2009,"1021003110","102100311008",8,2,2,2,3,,,,11,12,2,3,1,20,0,0,0,0,0,0,,2,,2
2009,"1021003201","102100320101",1,1,,2,1,8,,,,,,,,,,,,,,,,,,
2009,"1021003201","102100320102",2,2,1,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"1021003201","102100320103",3,2,1,4,3,,,,16,30,2,1,0,20,330000,0,25000,30000,0,0,385000,2,,2
2009,"1021003201","102100320104",4,2,1,4,3,,,,14,15,2,1,0,15,180000,0,9200,0,0,0,189200,2,,2
2009,"1021003201","102100320105",5,2,1,4,3,,,,10,11,2,1,0,15,180000,0,7200,0,0,0,187200,2,,2
2009,"1021003203","102100320301",1,2,2,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"1021003203","102100320302",2,1,,1,1,1,,,,,,,,,,,,,,,,,,
2009,"1021003205","102100320501",1,1,,4,2,,11,3,,,,,,,,,,,,,,,,
2009,"1021003205","102100320502",2,2,1,4,3,,,,11,12,2,3,0.2,5,141000,35000,30000,0,0,15000,221000,2,,2
2009,"1021003205","102100320503",3,2,1,4,1,,,,10,11,1,3,,,900000,60000,16500,36000,0,0,1012500,2,,2
2009,"1021003205","102100320505",5,1,,4,2,,31,3,,,,,,,,,,,,,,,,
2009,"1021003205","102100320506",6,2,1,4,2,,36,1,,,,,,,,,,,,,,,,
2009,"1021003205","102100320507",7,2,1,1,2,,11,3,,,,,,,,,,,,,,,,
2009,"1021003301","102100330101",1,1,,4,2,,,,,,,,,,,,,,,,,,,
2009,"1021003301","102100330102",2,2,2,4,3,,,,31,31,1,3,0.1,3,0,40000,20000,0,0,168800,228800,1,1,2
2009,"1021003301","102100330103",3,2,1,4,3,,,,13,13,2,3,0.1,3,120000,0,10800,0,0,27000,157800,2,,3
2009,"1021003301","102100330104",4,2,1,2,3,,,,,1,2,1,0.1,3,135000,24000,2700,0,0,30000,161700,2,,3
2009,"1021003308","102100330801",1,1,,1,1,11,,,,,,,,,,,,,,,,,,
2009,"1021003309","102100330901",1,2,4,4,2,,33,3,,,,,,,,,,,,,,,,
2009,"1021003309","102100330902",2,2,4,4,3,,,,32,33,2,3,0.2,5,75000,65000,12500,0,0,15000,942500,2,,2
2009,"1021003309","102100330903",3,2,4,4,3,,,,32,32,1,3,2,30,0,36000,82500,0,0,20000,138500,1,1,2
2009,"1021003309","102100330904",4,1,,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"1021003309","102100330905",5,2,4,4,2,,16,12,,,,,,,,,,,,,,,,
2009,"1021003309","102100330906",6,2,4,4,2,,14,3,,,,,,,,,,,,,,,,
2009,"1021003309","102100330907",7,2,4,4,3,,,,15,16,1,3,0.2,5,,20000,1100,0,0,98700,129800,1,1,2
2009,"1021003309","102100330908",8,2,4,4,3,,,,15,15,2,1,2.5,30,10000,0,4800,0,0,0,14800,2,,3
2009,"1021003309","102100330909",9,2,4,4,2,,14,3,,,,,,,,,,,,,,,,
2009,"1021003309","102100330910",10,2,4,1,3,,,,1,1,2,1,0.1,5,90000,40000,4000,0,0,53000,187000,2,,3
2009,"1021003309","102100330911",11,2,4,4,3,,,,13,14,2,3,0.2,5,0,0,10800,0,0,0,10800,1,3,1
2009,"1021003309","102100330915",15,2,4,4,3,,,,41,60,1,3,,,0,,,,,0,,,,
2009,"1021003309","102100330916",16,2,4,4,3,,,,35,35,1,3,,,0,,,,,0,,,,2
2009,"1021003309","102100330917",17,2,4,4,2,,36,3,,,,,,,,,,,,,,,,
2009,"1021003309","102100330918",18,2,4,4,3,,,,11,12,2,1,2.5,30,100000,25000,60000,0,0,0,185000,2,,3
2009,"1021003310","102100331001",1,1,,4,2,,32,3,,,,,,,,,,,,,,,,
2009,"1021003310","102100331002",2,2,1,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"1021003310","102100331003",3,2,1,4,3,,,,16,30,2,2,,,650000,40000,65000,15000,0,0,770000,2,,1
2009,"1021003310","102100331004",4,2,1,4,3,,,,13,14,2,3,1,30,180000,0,25000,0,0,105000,310000,2,,2
2009,"1021003310","102100331005",5,2,1,4,3,,,,11,12,2,3,3,10,110000,0,3600,0,0,0,113600,2,,3
2009,"1021003310","102100331006",6,2,1,1,3,,,,1,1,2,3,0.1,5,150000,0,7000,0,0,0,157000,2,,1
2009,"1021003310","102100331007",7,2,1,4,3,,,,31,32,2,3,,,500000,0,65000,15000,0,0,580000,2,,1
2009,"1021003310","102100331008",8,2,1,4,3,,,,30,31,2,3,,,500000,0,65000,15000,0,0,580000,2,,1
2009,"1021003310","102100331009",9,2,1,4,2,,10,11,,,,,,,,,,,,,,,,
2009,"1021003310","102100331010",10,2,1,1,3,,,,1,10,2,3,0.3,8,135000,120000,7200,0,0,0,262200,2,,1
2009,"1021003310","102100331011",11,2,2,2,3,,,,10,11,2,1,0,5,90000,10000,12000,0,0,10800,122800,2,,3
2009,"1021003310","102100331012",12,2,2,1,3,,,,11,11,2,1,0,10,110000,10000,17000,0,0,11300,148300,2,,3
2009,"1021003403","102100340301",1,2,2,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"1021003403","102100340302",2,1,,4,2,,17,13,,,,,,,,,,,,,,,,
2009,"1021003403","102100340303",3,2,2,4,2,,16,12,,,,,,,,,,,,,,,,
2009,"1021003403","102100340304",4,1,,4,2,,14,9,,,,,,,,,,,,,,,,
2009,"1021003403","102100340305",5,2,2,4,3,,,,32,33,2,2,,,600000,35000,75000,0,0,20000,730000,2,,2
2009,"1021003403","102100340306",6,1,,4,3,,,,15,16,2,3,1,15,490000,20000,72000,0,0,15000,597000,2,,3
2009,"1021003403","102100340307",7,1,,4,3,,,,15,16,2,1,1.5,25,330000,25000,20000,0,0,0,390000,2,,3
2009,"1021003403","102100340308",8,1,,4,3,,,,13,14,2,1,1,15,64000,0,20000,0,0,5000,89000,2,,3
2009,"1021003403","102100340309",9,1,,1,3,,,,10,11,2,1,1,15,150000,20000,15000,0,0,15000,65000,2,,3
2009,"1021003404","102100340401",1,1,,4,2,,32,3,,,,,,,,,,,,,,,,
2009,"1021003404","102100340402",2,2,1,4,3,,,,31,32,2,,,,0,,,,,0,,,,
2009,"1021003404","102100340403",3,2,1,4,3,,,,14,15,,,,,0,,,,,0,,,,
2009,"1021003404","102100340404",4,2,1,4,3,,,,11,12,,,,,0,,,,,0,,,,
2009,"1021003404","102100340405",5,2,1,4,3,,,,32,33,,,,,0,,,,,0,,,,
2009,"1021003407","102100340701",1,1,,4,2,,31,3,,,,,,,,,,,,,,,,
2009,"1021003411","102100341101",1,2,2,3,2,,15,10,,,,,,,,,,,,,,,,
2009,"1021003411","102100341102",2,1,,1,1,11,,,,,,,,,,,,,,,,,,
2009,"1021003411","102100341103",3,2,2,3,3,,,,1,10,2,1,0.5,10,210000,15000,10800,0,0,0,235800,2,,2
2009,"1021003412","102100341201",1,1,,1,2,,11,3,,,,,,,,,,,,,,,,
2009,"1021003412","102100341202",2,2,1,4,2,,32,3,,,,,,,,,,,,,,,,
2009,"1021003413","102100341301",1,1,,4,2,,13,3,,,,,,,,,,,,,,,,
2009,"1021003413","102100341302",2,2,1,4,2,,12,6,,,,,,,,,,,,,,,,
2009,"1021003413","102100341303",3,2,1,4,3,,,,17,30,2,2,,,650000,25000,45000,50000,,0,770000,2,,2
2009,"1021003413","102100341304",4,2,1,2,3,,,,1,10,2,2,,,480000,25000,16000,30000,,0,551000,2,,2
2009,"1021003413","102100341305",5,2,1,2,3,,,,10,11,2,2,,,480000,0,20000,30000,,0,530000,2,,2
2009,"1021003413","102100341306",6,2,1,2,3,,,,1,10,2,2,,,360000,25000,16000,30000,,0,431000,2,,2
2009,"1021003415","102100341501",1,1,,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"1021003415","102100341502",2,2,1,2,2,,15,3,,,,,,,,,,,,,,,,
2009,"1033000301","103300030101",1,1,,1,1,13,,,,,,,,,,,,,,,,,,
2009,"1033000301","103300030103",3,2,1,4,2,,32,10,,,,,,,,,,,,,,,,
2009,"1033000301","103300030109",9,1,,1,2,,16,13,,,,,,,,,,,,,,,,
2009,"1033000302","103300030201",1,1,,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"1033000302","103300030202",2,1,,1,3,,,,12,12,1,1,1.6,40,0,,16650,,,22500,39150,2,,2
2009,"1033000302","103300030204",4,2,1,1,3,,,,12,13,1,1,1.6,40,0,,10650,,,22500,33150,2,,2
2009,"1033000302","103300030205",5,2,1,1,3,,,,11,11,1,1,1.6,40,0,5000,6000,,,22500,33500,2,,2
2009,"1033000302","103300030206",6,2,1,1,3,,,,10,10,1,1,1.6,40,0,4000,6450,,,22500,32950,2,,2
2009,"1033000302","103300030207",7,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"1033000302","103300030210",10,2,1,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"1033000302","103300030211",11,1,,1,2,,13,3,,,,,,,,,,,,,,,,
2009,"1033000303","103300030301",1,1,,4,2,,16,96,,,,,,,,,,,,,,,,
2009,"1033000303","103300030302",2,2,1,4,2,,31,9,,,,,,,,,,,,,,,,
2009,"1033000303","103300030303",3,2,1,4,3,,,,,,,,3.2,60,1000,0,3000,0,0,6250,10250,1,1,2
2009,"1033000303","103300030304",4,2,1,3,3,,,,,1,2,1,0.4,15,,15000,,0,0,60000,75000,2,,2
2009,"1033000303","103300030305",5,2,1,4,3,,,,,11,2,1,0.8,30,500,0,2300,0,0,22400,25200,2,,2
2009,"1033000304","103300030401",1,1,,1,2,,10,5,,,,,,,,,,,,,,,,
2009,"1033000304","103300030402",2,2,1,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"1033000304","103300030403",3,2,1,4,2,,41,1,,,,,,,,,,,,,,,,
2009,"103300030403","10330003040301",1,2,2,4,2,,34,1,,,,,,,,,,,,,,,,
2009,"103300030403","10330003040302",2,1,,1,2,,15,3,,,,,,,,,,,,,,,,
2009,"103300030403","10330003040304",4,2,2,4,3,,,,1,10,2,1,3,50,64000,10000,3900,0,0,0,77900,2,,3
2009,"1033000304","103300030404",4,2,1,4,3,,,,15,15,1,1,2,60,0,6000,12000,0,0,22500,40500,1,1,2
2009,"1033000304","103300030405",5,2,1,3,3,,,,12,12,1,1,2,60,0,8000,10800,0,0,22500,41300,1,1,2
2009,"1033000304","103300030406",6,2,1,3,3,,,,12,11,1,1,2,60,0,3000,10000,0,0,22500,35500,1,1,2
2009,"1033000304","103300030407",7,2,1,3,3,,,,12,12,1,1,2,60,0,3000,10000,0,0,22500,35500,1,1,2
2009,"1033000304","103300030408",8,2,1,3,3,,,,11,10,2,1,0.5,30,22500,4500,2400,0,0,7500,36900,2,,2
2009,"1033000304","103300030409",9,2,1,3,3,,,,11,10,2,1,0.5,30,22500,4500,2400,0,0,7500,36900,2,,2
2009,"1033000304","103300030410",10,2,1,3,3,,,,11,11,1,1,2,60,0,6000,12000,0,0,22500,40500,1,1,2
2009,"1033000305","103300030501",1,1,,1,1,8,,,,,,,,,,,,,,,,,,
2009,"1033000305","103300030502",2,2,1,1,2,,13,2,,,,,,,,,,,,,,,,
2009,"1033000305","103300030503",3,2,1,1,3,,,,10,10,2,1,1.6,30,28000,0,10000,0,0,11500,49500,2,,2
2009,"1033000305","103300030504",4,2,1,1,3,,,,10,10,2,1,1.6,30,28000,10000,10000,0,0,11500,59500,2,,2
2009,"1033000307","103300030701",1,1,,4,2,,14,12,,,,,,,,,,,,,,,,
2009,"1033000307","103300030702",2,2,1,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"1033000307","103300030703",3,2,1,1,3,,,,11,12,2,1,0.5,15,25500,8000,8100,,,3000,44600,2,,2
2009,"1033000307","103300030704",4,2,1,1,3,,,,1,1,2,1,0.5,15,25500,8000,3300,,,3000,39800,2,,2
2009,"1033000307","103300030706",6,2,1,4,3,,,,10,11,2,1,0.5,15,25500,8000,5700,,,3000,45200,2,,2
2009,"1033000308","103300030801",1,1,,1,2,,13,3,,,,,,,,,,,,,,,,
2009,"1033000308","103300030802",2,1,,4,2,,14,3,,,,,,,,,,,,,,,,
2009,"1033000308","103300030803",3,2,1,4,2,,14,10,,,,,,,,,,,,,,,,
2009,"1033000309","103300030901",1,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"1033000309","103300030902",2,2,1,1,3,,,,1,10,1,1,2,35,16500,4000,2400,,,8500,31400,1,1,2
2009,"1033000310","103300031001",1,1,,1,1,96,,,,,,,,,,,,,,,,,,
2009,"1033000310","103300031002",2,2,1,2,2,,15,96,,,,,,,,,,,,,,,,
2009,"1033000310","103300031003",3,2,1,4,3,,,,,,,,1.6,10,0,,,,,0,,,,
2009,"1033000310","103300031004",4,2,1,4,3,,,,15,16,1,1,3.2,25,0,5000,50000,0,0,5000,60000,2,,2
2009,"1033000310","103300031005",5,2,1,4,3,,,,13,14,1,1,3.2,25,0,5000,10200,0,0,5000,20200,2,,2
2009,"1033000310","103300031006",6,2,1,1,3,,,,1,10,1,1,3.2,25,0,5000,11100,0,0,5000,21100,2,,2
2009,"1033000310","103300031007",7,2,1,1,3,,,,1,10,2,1,1.6,15,30000,5000,1800,0,0,1500,38300,2,,2
2009,"1033000502","103300050201",1,1,,1,1,96,,,,,,,,,,,,,,,,,,
2009,"1033000504","103300050401",1,1,,4,2,,14,3,,,,,,,,,,,,,,,,
2009,"1033000504","103300050402",2,1,,1,1,8,,,,,,,,,,,,,,,,,,
2009,"1033000505","103300050501",1,2,2,4,2,,41,1,,,,,,,,,,,,,,,,
2009,"1033000505","103300050502",2,1,,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"1033000505","103300050503",3,2,2,4,3,,,,33,33,2,3,3.6,40,210000,,89000,,130000,155000,584000,2,,2
2009,"1033000505","103300050504",4,2,2,4,3,,,,32,33,1,1,1.5,40,0,25000,157000,,,0,182000,1,1,2
2009,"1033000505","103300050505",5,2,2,4,3,,,,13,13,2,3,2,40,90000,,22300,,,0,112300,2,,2
2009,"1033000505","103300050506",6,2,2,4,3,,,,30,31,1,1,1.5,40,0,11000,55500,,,0,66500,1,1,2
2009,"1033000506","103300050601",1,2,2,3,2,,12,2,,,,,,,,,,,,,,,,
2009,"1033000506","103300050602",2,1,,4,2,,32,3,,,,,,,,,,,,,,,,
2009,"1033000506","103300050603",3,2,2,3,3,,,,10,11,2,1,3.2,30,110000,0,12500,0,0,27000,149500,2,,2
2009,"1033000506","103300050604",4,2,2,1,3,,,,1,1,2,1,3.2,30,110000,0,12500,0,0,27000,149500,2,,2
2009,"1033000506","103300050605",5,2,2,1,3,,,,1,1,2,1,3.2,30,60000,30000,9500,0,0,27000,126500,2,,2
2009,"1033000507","103300050701",1,2,2,4,2,,12,3,,,,,,,,,,,,,,,,
2009,"1033000507","103300050702",2,1,,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"1033000507","103300050703",3,2,2,1,3,,,,14,15,1,1,4,30,19500,7000,30000,0,0,0,56500,2,,2
2009,"1033000507","103300050704",4,2,2,1,2,,15,10,,,,,,,,,,,,,,,,
2009,"1033000507","103300050705",5,2,2,4,3,,,,14,15,2,1,0.25,3,120000,10000,20000,0,0,0,150000,2,,3
2009,"1033000507","103300050706",6,2,2,4,3,,,,12,13,2,1,0.25,3,105000,10000,10000,0,0,0,125000,2,,3
2009,"1033000507","103300050707",7,2,2,1,3,,,,1,1,2,1,0.25,3,75000,10000,10000,0,0,0,95000,2,,3
2009,"1033000507","103300050708",8,2,2,2,3,,,,12,13,1,1,1.6,40,18000,10000,100000,0,0,0,38000,2,,3
2009,"1033000507","103300050709",9,2,2,4,2,,16,2,,,,,,,,,,,,,,,,
2009,"1033000509","103300050901",1,2,2,1,1,2,,,,,,,,,,,,,,,,,,
2009,"1033000509","103300050902",2,1,,1,1,11,,,,,,,,,,,,,,,,,,
2009,"1033000509","103300050903",3,2,2,4,3,,,,15,16,2,1,0.4,2,90000,10000,30000,0,0,5000,135000,2,,3
2009,"1033000509","103300050904",4,2,2,4,3,,,,12,13,2,1,0.4,2,90000,10000,15000,0,0,5000,120000,2,,3
2009,"1033000510","103300051001",1,2,2,4,2,,16,2,,,,,,,,,,,,,,,,
2009,"1033000510","103300051002",2,1,,1,2,,14,2,,,,,,,,,,,,,,,,
2009,"1033000510","103300051003",3,2,2,1,2,,13,3,,,,,,,,,,,,,,,,
2009,"1033000510","103300051004",4,2,2,1,2,,15,3,,,,,,,,,,,,,,,,
2009,"1033000510","103300051005",5,2,2,1,3,,,,12,12,2,1,6.4,60,147000,0,15000,0,0,21000,183000,1,6,2
2009,"1033000510","103300051006",6,2,2,1,3,,,,10,11,2,1,0.4,10,0,0,30000,,,21000,51000,1,2,1
2009,"1033000510","103300051007",7,2,2,1,3,,,,1,10,1,1,0.4,10,0,0,6000,,,21000,27000,1,2,2
2009,"1033000510","103300051008",8,2,2,1,1,,,,,,,,,,,,,,,,,,,
2009,"1033000510","103300051011",11,2,2,1,3,,,,10,11,1,1,0.4,10,0,0,6000,0,0,21000,27000,2,6,2
2009,"1033000511","103300051101",1,1,,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"1033000511","103300051102",2,2,1,1,2,,12,10,,,,,,,,,,,,,,,,
2009,"103300051102","10330005110201",1,1,,4,2,,32,3,,,,,,,,,,,,,,,,
2009,"1033000511","103300051103",3,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"1041000203","104100020301",1,2,2,4,2,,17,9,,,,,,,,,,,,,,,,
2009,"1041000203","104100020302",2,1,,4,2,,33,1,,,,,,,,,,,,,,,,
2009,"1041000203","104100020303",3,2,2,4,3,,,,10,11,2,1,0.8,30,105000,,22800,,,0,127800,2,,2
2009,"1041000203","104100020306",6,2,2,4,3,,,,30,31,2,3,3.2,60,150000,14000,54100,,,0,218100,2,,3
2009,"1041000204","104100020401",1,1,,4,2,,16,96,,,,,,,,,,,,,,,,
2009,"1041000206","104100020601",1,1,,4,2,,,3,,,,,,,,,,,,,,,,
2009,"1041000206","104100020602",2,1,,1,1,11,,,,,,,,,,,,,,,,,,
2009,"104100020602","10410002060201",1,1,,4,2,,17,96,,,,,,,,,,,,,,,,
2009,"104100020602","10410002060203",3,2,1,1,3,,,,1,10,1,1,0.5,15,,,,0,0,,,2,,2
2009,"1041000206","104100020603",3,2,2,1,1,,,,,,,,,,,,,,,,,,,
2009,"1041000206","104100020604",4,2,2,1,1,,,,,,,,,,,,,,,,,,,
2009,"1041000207","104100020701",1,1,,4,2,,41,1,,,,,,,,,,,,,,,,
2009,"1041000207","104100020702",2,1,,1,2,,12,2,,,,,,,,,,,,,,,,
2009,"1041000207","104100020703",3,2,1,2,3,,,,1,10,1,1,0.25,5,105000,7000,40000,0,0,0,152000,2,,1
2009,"1041000207","104100020704",4,2,1,1,2,,16,3,,,,,,,,,,,,,,,,
2009,"1041000207","104100020705",5,2,1,1,2,,16,3,,,,,,,,,,,,,,,,
2009,"1041000209","104100020901",1,2,2,4,2,,17,9,,,,,,,,,,,,,,,,
2009,"1041000209","104100020902",2,1,,4,2,,17,13,,,,,,,,,,,,,,,,
2009,"1041000209","104100020903",3,2,2,4,2,,36,96,,,,,,,,,,,,,,,,
2009,"1041000209","104100020904",4,2,2,4,3,,,,16,16,2,2,,,0,15000,33600,0,900000,5600,954200,2,,
2009,"1041000209","104100020905",5,2,2,4,3,,,,14,15,2,1,0.8,20,0,0,16800,0,360000,1500,378300,2,,
2009,"1041000210","104100021001",1,2,5,4,2,,23,1,,,,,,,,,,,,,,,,
2009,"1041000210","104100021002",2,2,5,4,2,,99,9,,,,,,,,,,,,,,,,
2009,"1041000210","104100021003",3,2,5,1,2,,13,10,,,,,,,,,,,,,,,,
2009,"1041000210","104100021004",4,2,5,4,3,,,,34,35,2,2,,,,,,,,,240000,1,2,
2009,"1041000210","104100021005",5,1,,4,3,,,,32,33,2,1,1,3,274000,17000,27100,0,,0,318100,1,4,2
2009,"1041000210","104100021006",6,2,5,4,2,,17,10,,,,,,,,,,,,,,,,
2009,"1041000210","104100021007",7,2,5,4,3,,,,13,14,1,1,0.8,20,0,0,7500,0,0,6000,13500,1,1,2
2009,"1041000210","104100021008",8,2,5,4,3,,,,1,1,2,1,0.5,5,54000,8000,3900,0,0,0,65900,2,,2
2009,"1041000213","104100021301",1,2,2,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"1041000213","104100021302",2,1,,4,2,,36,3,,,,,,,,,,,,,,,,
2009,"1041000213","104100021303",3,2,2,4,3,,,,10,11,2,1,0.4,30,150000,20000,15000,0,0,60000,245000,2,,2
2009,"1043000401","104300040101",1,1,,4,2,,17,1,,,,,,,,,,,,,,,,
2009,"1043000402","104300040201",1,1,,4,2,,14,5,,,,,,,,,,,,,,,,
2009,"1043000402","104300040202",2,1,,1,2,,14,3,,,,,,,,,,,,,,,,
2009,"1043000402","104300040203",3,2,1,4,2,,15,10,,,,,,,,,,,,,,,,
2009,"1043000402","104300040204",4,2,1,1,3,,,,14,14,1,3,1.6,20,24000,0,7000,0,0,0,31000,1,1,2
2009,"1043000402","104300040205",5,2,1,1,3,,,,11,12,1,3,1.6,20,24000,0,3000,,,0,27000,1,1,2
2009,"1043000403","104300040301",1,1,,4,2,,21,3,,,,,,,,,,,,,,,,
2009,"1043000403","104300040302",2,2,3,4,2,,23,3,,,,,,,,,,,,,,,,
2009,"1043000403","104300040303",3,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"1043000403","104300040307",7,2,3,4,3,,,,12,11,2,3,0.2,5,90000,10000,23000,0,0,0,113000,2,,3
2009,"1043000403","104300040308",8,2,3,2,3,,,,10,11,2,3,0.2,5,84000,10000,21000,0,0,0,115000,2,,3
2009,"1043000406","104300040601",1,1,,1,1,7,,,,,,,,,,,,,,,,,,
2009,"1043000406","104300040602",2,2,1,4,3,,,,12,13,1,1,1.6,40,0,0,0,0,0,0,,1,1,2
2009,"1043000407","104300040701",1,2,2,4,2,,32,9,,,,,,,,,,,,,,,,
2009,"1043000407","104300040702",2,1,,4,2,,51,3,,,,,,,,,,,,,,,,
2009,"1043000407","104300040703",3,2,2,4,3,,,,10,11,2,3,0.1,2,57000,10000,19200,0,0,1500,87700,2,,3
2009,"1043000407","104300040704",4,2,2,4,3,,,,1,10,2,3,0.1,2,57000,10000,13200,0,0,1500,81700,2,,3
2009,"1043000407","104300040705",5,2,2,4,3,,,,14,15,2,3,0.1,2,40000,12000,6600,0,0,4500,63100,2,,2
2009,"1043000408","104300040801",1,1,,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"1043000408","104300040802",2,2,1,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"1043000409","104300040901",1,1,,4,2,,13,9,,,,,,,,,,,,,,,,
2009,"1043000409","104300040902",2,2,1,4,2,,14,7,,,,,,,,,,,,,,,,
2009,"1043000409","104300040903",3,2,1,4,3,,,,30,31,2,3,8,60,210000,8000,13500,0,0,0,231500,2,,2
2009,"1043000409","104300040904",4,2,1,4,3,,,,30,31,2,3,8,60,210000,6000,13500,0,0,0,229500,2,,2
2009,"1043000409","104300040905",5,2,1,4,3,,,,14,15,1,1,6.4,60,25500,5000,8400,0,0,2000,40900,1,1,3
2009,"1043000409","104300040906",6,2,1,4,3,,,,13,14,1,1,6.4,60,25500,5000,8400,0,0,2000,40900,1,1,3
2009,"104300040906","10430004090601",1,1,,4,2,,14,3,,,,,,,,,,,,,,,,
2009,"104300040906","10430004090602",2,1,,4,2,,14,3,,,,,,,,,,,,,,,,
2009,"104300040906","10430004090603",3,2,1,4,3,,,,41,40,2,2,,,600000,0,0,0,0,0,600000,2,,
2009,"104300040906","10430004090604",4,2,1,4,3,,,,14,14,1,1,4,60,25000,15000,12000,0,0,0,52000,1,,
2009,"104300040906","10430004090606",6,2,1,4,3,,,,13,14,2,3,4,60,90000,15000,12000,0,0,30000,147000,2,,
2009,"104300040906","10430004090607",7,2,1,4,3,,,,11,11,2,3,4,60,90000,15000,9000,0,0,30000,144000,2,,
2009,"104300040906","10430004090608",8,2,1,1,3,,,,1,10,2,3,1.6,45,45000,15000,8000,0,0,15000,83000,2,,
2009,"104300040906","10430004090609",9,2,1,1,1,96,,,,,,,,,,,,,,,,,,
2009,"104300040906","10430004090610",10,2,1,4,3,,,,14,15,2,3,,,150000,15000,12000,0,0,75000,252000,2,,
2009,"1043000409","104300040907",7,2,1,4,3,,,,10,11,1,1,6.4,60,25500,4000,27000,0,0,2000,34200,1,1,3
2009,"1043000409","104300040908",8,2,1,4,3,,,,1,10,2,1,1,30,60000,4000,2700,0,0,3000,69700,2,,3
2009,"104300040908","10430004090801",1,1,,4,2,,14,10,,,,,,,,,,,,,,,,
2009,"104300040908","10430004090802",2,1,,1,1,8,,,,,,,,,,,,,,,,,,
2009,"104300040908","10430004090803",3,2,1,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"104300040908","10430004090804",4,2,1,1,2,,13,11,,,,,,,,,,,,,,,,
2009,"104300040908","10430004090806",6,2,1,4,3,,,,13,12,1,1,4.8,60,24000,2000,8550,0,0,30000,82550,1,1,2
2009,"1043000410","104300041001",1,1,,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"1043000410","104300041002",2,2,1,4,3,,,,33,34,2,3,,,0,66000,0,0,0,260000,325000,2,,2
2009,"1043000410","104300041003",3,2,1,4,3,,,,33,34,1,3,,,0,70000,0,0,0,260000,330000,2,,2
2009,"1043000410","104300041004",4,2,1,4,3,,,,33,34,2,3,,,0,75000,0,0,0,250000,325000,2,,2
2009,"1043000410","104300041005",5,2,1,4,3,,,,16,30,2,3,,,0,,,,0,150000,150000,2,,2
2009,"1043000410","104300041006",6,2,1,4,3,,,,1,10,2,1,0.4,25,75000,21500,6750,0,0,9900,113150,2,,2
2009,"1043000410","104300041008",8,2,1,4,2,,17,10,,,,,,,,,,,,,,,,
2009,"1043000410","104300041009",9,2,1,4,3,,,,16,30,1,3,1.6,20,150000,20000,41000,0,0,70000,281000,1,1,2
2009,"1043000410","104300041010",10,2,1,4,2,,17,10,,,,,,,,,,,,,,,,
2009,"1043000410","104300041011",11,2,1,4,3,,,,12,13,1,3,1.6,20,,5500,112000,0,0,,96700,1,1,2
2009,"1043000601","104300060101",1,2,2,4,2,,22,10,,,,,,,,,,,,,,,,
2009,"1043000601","104300060102",2,1,,4,2,,34,1,,,,,,,,,,,,,,,,
2009,"1043000601","104300060103",3,2,2,4,3,,,,32,33,2,2,,,930000,25000,90000,0,0,0,1045000,2,,1
2009,"1043000601","104300060104",4,2,2,4,3,,,,16,30,2,2,,,750000,20000,60000,0,0,0,830000,2,,1
2009,"1043000601","104300060105",5,2,2,4,3,,,,13,14,1,1,2.4,40,0,0,0,0,0,8000,8000,2,,2
