"year","HHID","h15cq2","h15cq3","h15cq4","h15cq5","h15cq6","h15cq7","h15cq8","h15cq9","h15cq10"
2009,"1123000609",303,,,,,,,5000,
2009,"1123000609",305,,,,,,,18000,
2009,"1123000609",308,3,2,3600,,,,,1800
2009,"1123000609",310,66,,,,,3,3000,1000
2009,"1123000609",451,51,3,150,,,,,50
2009,"1123000609",452,47,2,2000,,,,,1000
2009,"1123000609",454,,,600,,,,,
2009,"1123000609",455,,,2000,,,,,
2009,"1123000609",457,84,1,900,,,,,900
2009,"1123000609",463,,,10000,,,,,
2009,"1123000609",467,,,2000,,,,,
2009,"1123000609",502,,,5500,,,,,
2009,"1123000609",604,,,3000,,,,,
2009,"1123000610",302,,,,,20000,,,
2009,"1123000610",305,,,,,,,24000,
2009,"1123000610",308,3,1.5,3000,,,,,2000
2009,"1123000610",310,66,,,,,30,15000,500
2009,"1123000610",451,54,12,600,,,,,50
2009,"1123000610",452,47,8,8000,,,,,1000
2009,"1123000610",454,,,2400,,,,,
2009,"1123000610",457,84,3,3000,,,,,1000
2009,"1123000610",465,,,9000,,,,,
2009,"1123000610",467,,,8000,,,,,
2009,"1123000610",502,,,9000,,,,,
2009,"1123000610",601,,,7000,,,,,
2009,"1131000201",301,,,30000,,,,,
2009,"1131000201",305,,,14500,,,,,
2009,"1131000201",309,21,4,4000,,,,,1000
2009,"1131000201",311,,,2400,,,,,
2009,"1131000201",451,54,3,150,,,,,50
2009,"1131000201",452,48,8,2400,,,,,300
2009,"1131000201",454,,,1800,,,,,
2009,"1131000201",455,,,3000,,,,,
2009,"1131000201",457,84,3,3000,,,,,1000
2009,"1131000201",465,,,3000,,,,,
2009,"1131000203",301,,,30000,,,,,
2009,"1131000203",305,,,2000,,,,,
2009,"1131000203",306,,,5000,,,,,
2009,"1131000203",308,3,0.5,500,,,,,2000
2009,"1131000203",309,29,15,15000,,,,,1000
2009,"1131000203",310,66,,,,,6,6000,1000
2009,"1131000203",451,54,10,500,,,,,50
2009,"1131000203",452,47,2,5000,,,,,2500
2009,"1131000203",457,84,1,1000,,,,,1000
2009,"1131000203",467,,,4000,,,,,
2009,"1131000203",502,,,1000,,,,,
2009,"1131000205",301,,,25000,,,,,
2009,"1131000205",305,,,9000,,,,,
2009,"1131000205",308,3,1,2000,,,,,2000
2009,"1131000205",309,64,30,30000,,,,,1000
2009,"1131000205",451,54,4,200,,,,,50
2009,"1131000205",452,2,47,2400,,,,,1200
2009,"1131000205",454,,,1200,,,,,
2009,"1131000205",455,,,3000,,,,,
2009,"1131000205",457,84,2,2000,,,,,1000
2009,"1131000205",463,,,5000,,,,,
2009,"1131000205",465,,,2000,,,,,
2009,"1131000205",468,,,800,,,,,
2009,"1131000205",502,,,36000,,,,,
2009,"1131000205",604,,,9000,,,,,
2009,"1131000207",303,,,,,,,100000,
2009,"1131000207",305,,,13500,,,,,
2009,"1131000207",308,3,4,8800,,,,,2200
2009,"1131000207",309,21,6,12000,,,,,2000
2009,"1131000207",310,66,3,3000,,,,,1000
2009,"1131000207",451,54,10,500,,,,,50
2009,"1131000207",452,47,4,6000,,,,,1500
2009,"1131000207",454,,,2000,,,,,
2009,"1131000207",455,,,1500,,,,,
2009,"1131000207",457,84,1,1000,,,,,1000
2009,"1131000207",463,,,16000,,,,,
2009,"1131000207",465,,,4000,,,,,
2009,"1131000207",467,,,30000,,,,2000,
2009,"1131000207",502,,,67000,,,,,
2009,"1131000208",301,,,30000,,,,,
2009,"1131000208",305,,,4500,,,,,
2009,"1131000208",308,3,3,6000,,,,,2000
2009,"1131000208",309,30,30,1000,,,,,700
2009,"1131000208",451,54,30,1500,,,,,50
2009,"1131000208",452,48,12,3600,,,,,300
2009,"1131000208",454,,,2000,,,,,
2009,"1131000208",455,,,5000,,,,,
2009,"1131000208",457,84,4,4000,,,,,1000
2009,"1131000208",465,,,15000,,,,,
2009,"1131000208",467,,,8000,,,,,
2009,"1131000208",502,,,6000,,,,,
2009,"1131000208",604,,,3500,,,,,
2009,"1131000209",302,,,30000,,,,,
2009,"1131000209",305,,,,,,,18000,
2009,"1131000209",306,,,5000,,,,,
2009,"1131000209",308,3,3,6000,,,,,2000
2009,"1131000209",309,99,30,30000,,,,,1000
2009,"1131000209",451,54,4,400,,,,,100
2009,"1131000209",452,47,3,4200,,,,,1400
2009,"1131000209",454,,,800,,,,,
2009,"1131000209",455,,,1000,,,,,
2009,"1131000209",463,,,,,,,20000,
2009,"1131000209",465,,,1000,,,,,
2009,"1131000209",467,,,3000,,,,,
2009,"1131000210",301,,,15000,,,,,
2009,"1131000210",305,,,13500,,,,,
2009,"1131000210",308,3,1.5,3000,,,,,2000
2009,"1131000210",309,10,2,20000,,,,,10000
2009,"1131000210",310,66,15,15000,,,,,1000
2009,"1131000210",451,54,8,800,,,,,100
2009,"1131000210",452,47,4,4000,,,,,1000
2009,"1131000210",454,,,1800,,,,,
2009,"1131000210",455,,,6000,,,,,
2009,"1131000210",457,84,1,1200,,,,,1200
2009,"1131000210",461,,,4000,,,,,
2009,"1131000210",465,,,6000,,,,,
2009,"1131000210",467,,,2000,,,,,
2009,"1131000210",468,,,2500,,,,,
2009,"1131000210",469,,,2000,,,,,
2009,"1131000210",604,,,5000,,,,,
2009,"1131000212",302,,,,,20000,,,
2009,"1131000212",305,,,,,,,5000,
2009,"1131000212",306,,,,,,,10000,
2009,"1131000212",308,3,,,,,0.5,900,1800
2009,"1131000212",309,9,,,,,0.5,13500,27000
2009,"1131000212",451,54,,,,,2,100,50
2009,"1131000212",452,47,,,,,1,1500,1500
2009,"1131000212",453,46,,,,,2,2000,1000
2009,"1131000212",454,,,,,,,2000,
2009,"1131000212",465,,,,,,,4000,
2009,"1131000212",467,,,,,,,1000,
2009,"1131000302",301,,,30000,,,,,
2009,"1131000302",305,,,9000,,,,,
2009,"1131000302",308,3,1.1,2000,,,,,1750
2009,"1131000302",310,64,8,40000,,,,,5000
2009,"1131000302",451,85,4,200,,,,,50
2009,"1131000302",452,47,4,4800,,,,,1200
2009,"1131000302",454,,,1000,,,,,
2009,"1131000302",455,,,300,,,,,
2009,"1131000302",463,,,4000,,,,,
2009,"1131000302",604,,,1000,,,,,
2009,"1131000303",301,,,20000,,,,,
2009,"1131000303",308,3,4,,,,,,1000
2009,"1131000303",309,9,1,20000,,,,,20000
2009,"1131000303",451,85,8,800,,,,,100
2009,"1131000303",452,47,2,2600,,,,,1300
2009,"1131000303",453,46,2.5,3500,,,,,1400
2009,"1131000303",454,,,2700,,,,,
2009,"1131000303",455,,,10000,,,,,
2009,"1131000303",457,84,2,2000,,,,,1000
2009,"1131000303",463,,,20000,,,,,
2009,"1131000303",465,,,10000,,,,,
2009,"1131000303",604,,,10000,,,,,
2009,"113100030302",305,,,9000,,,,,
2009,"113100030302",308,3,1,3000,,,,,3000
2009,"113100030302",309,64,30,45000,,,,,1500
2009,"113100030302",451,85,2,100,,,,,50
2009,"113100030302",452,47,1,1500,,,,,1500
2009,"113100030302",454,,,1000,,,,,
2009,"113100030302",455,,,5000,,,,,
2009,"113100030302",457,84,1,1500,,,,,1500
2009,"113100030302",463,,,5000,,,,,
2009,"113100030302",467,,,2000,,,,,
2009,"113100030302",502,,,30000,,,,,
2009,"113100030302",604,,,10000,,,,,
2009,"1131000305",302,,,,,120000,,,
2009,"1131000305",305,,,9000,,,,,
2009,"1131000305",309,74,30,15000,,,,,500
2009,"1131000305",451,54,2,200,,,,,100
2009,"1131000305",452,47,,,,,3,4900,300
2009,"1131000305",454,,,2000,,,,,
2009,"1131000305",455,,,3500,,,,,
2009,"1131000305",456,,,10000,,,,,
2009,"1131000305",457,54,1,1000,,,,,
2009,"1131000305",463,,,26000,,,,,
2009,"1131000305",467,,,5000,,,,,
2009,"1131000305",502,,,3000,,,,,
2009,"1131000305",604,,,11000,,,,,
2009,"1131000308",301,,,30000,,,,,
2009,"1131000308",305,,,6000,,,,,
2009,"1131000308",309,29,30,15000,,,,,500
2009,"1131000308",451,85,20,1000,,,,,50
2009,"1131000308",452,47,5,5000,,,,,1000
2009,"1131000308",454,,,1000,,,,,
2009,"1131000308",455,,,5000,,,,,
2009,"1131000308",457,84,2,2000,,,,,1000
2009,"1131000308",463,,,6000,,,,,
2009,"1131000308",465,,,3000,,,,,
2009,"1131000308",502,,,30000,,,,,
2009,"1131000309",302,,,,,200000,,,
2009,"1131000309",305,,,10000,,,,,
2009,"1131000309",306,,,7207,,,,,
2009,"1131000309",309,9,1,30000,,,,,30000
2009,"1131000309",451,85,10,500,,,,,50
2009,"1131000309",452,47,8,9600,,,,,1200
2009,"1131000309",453,46,4,7200,,,,,1800
2009,"1131000309",454,,,1800,,,,,
2009,"1131000309",455,,,4000,,,,,
2009,"1131000309",462,,,450000,,,,,
2009,"1131000309",467,,,50000,,,,,
2009,"1131000309",502,,,1000,,,,,
2009,"1131000309",604,,,1000,,,,,
2009,"1131000310",302,,,,,100000,,,
2009,"1131000310",305,,,9000,,,,,
2009,"1131000310",306,,,40000,,,,,
2009,"1131000310",309,10,1,25000,,,,,25000
2009,"1131000310",310,66,20,20000,,,,,1000
2009,"1131000310",451,85,1,100,,,,,100
2009,"1131000310",452,47,4,4800,,,,,1200
2009,"1131000310",454,,,2000,,,,,
2009,"1131000310",455,,,5000,,,,,
2009,"1131000310",463,,,9000,,,,,
2009,"1131000310",467,,,10000,,,,,
2009,"1131000310",604,,,35000,,,,,
2009,"1131000401",303,,,,,,,4000,
2009,"1131000401",308,3,1,1800,,,,,1800
2009,"1131000401",451,54,10,500,,,,,50
2009,"1131000401",452,47,1,1500,,,,,1500
2009,"1131000401",465,,,1000,,,,500,
2009,"1131000401",604,,,1000,,,,,
2009,"1131000406",303,,,,,,,80000,
2009,"1131000406",305,,,13500,,,,,
2009,"1131000406",308,3,3,5100,,,,,1700
2009,"1131000406",309,22,2,4000,,,,,2000
2009,"1131000406",451,54,4,200,,,,,50
2009,"1131000406",452,47,4,6000,,,,,1500
2009,"1131000406",453,48,4,4000,,,,,1000
2009,"1131000406",454,,,3000,,,,,
2009,"1131000406",455,,,1500,,,,,
2009,"1131000406",457,84,2,2000,,,,,1000
2009,"1131000406",463,,,1000,,,,,
2009,"1131000406",465,,,6000,,,,,
2009,"1131000406",467,,,10000,,,,,
2009,"1131000406",601,,,4000,,,,,
2009,"1131000406",604,,,4000,,,,,
2009,"1131000409",301,,,40000,,,,,
2009,"1131000409",305,,,9000,,,,,
2009,"1131000409",306,,,9000,,,,,
2009,"1131000409",308,3,1,2000,,,,,2000
2009,"1131000409",309,10,1,25000,,,,,25000
2009,"1131000409",451,54,4,400,,,,,100
2009,"1131000409",452,47,4,4000,,,,,1000
2009,"1131000409",453,46,1,1500,,,,,1500
2009,"1131000409",454,,,1000,,,,,
2009,"1131000409",463,,,50000,,,,,
2009,"1131000409",464,,,5000,,,,,
2009,"1131000409",465,,,10000,,,,,
2009,"1131000409",467,,,1000,,,,,
2009,"1131000409",503,,,60000,,,,,
2009,"1131000409",604,,,3000,,,,,
2009,"1131000410",301,,,40000,,,,,
2009,"1131000410",305,,,12000,,,,,
2009,"1131000410",306,,,10000,,,,,
2009,"1131000410",308,3,1,3000,,,,,3000
2009,"1131000410",309,9,1,25000,,,,,25000
2009,"1131000410",451,54,10,500,,,,,50
2009,"1131000410",452,47,1,1500,,,,,1500
2009,"1131000410",454,,,1000,,,,,
2009,"1131000410",455,,,1500,,,,,
2009,"1131000410",457,84,2,2000,,,,,1000
2009,"1131000410",463,,,46500,,,,,
2009,"1131000410",467,,,4000,,,,,
2009,"1131000410",502,,,7000,,,,,
2009,"1131000410",603,,,30000,,,,,
2009,"1131000413",302,,,,,120000,,,
2009,"1131000413",305,,,12000,,,,,
2009,"1131000413",306,,,10000,,,,,
2009,"1131000413",308,3,0.25,425,,,,,1700
2009,"1131000413",309,9,0.5,14000,,,,,28000
2009,"1131000413",451,54,4,200,,,,,50
2009,"1131000413",452,47,4,6000,,,,,1500
2009,"1131000413",454,,,2000,,,,,
2009,"1131000413",455,,,1500,,,,,
2009,"1131000413",463,,,10000,,,,,
2009,"1131000413",465,,,1000,,,,,
2009,"1131000413",467,,,15000,,,,,
2009,"1131000413",502,,,10000,,,,,
2009,"1131000413",503,,,3000,,,,,
2009,"1131000413",604,,,5000,,,,,
2009,"1131000414",303,,,,,,,30000,
2009,"1131000414",308,3,2,3400,,,,,1700
2009,"1131000414",309,74,1,1200,,,,,1200
2009,"1131000414",310,46,2,2400,,,,,1200
2009,"1131000414",311,,,8000,,,,,
2009,"1131000414",451,,,5000,,,,,
2009,"1131000414",458,,,9600,,,,,
2009,"1131000414",467,,,35000,,,,,
2009,"1131000414",604,,,1000,,,,,
2009,"1131000604",302,,,,,70000,,,
2009,"1131000604",305,,,10000,,,,,
2009,"1131000604",308,3,4,8000,,,,,2000
2009,"1131000604",309,21,8,5600,,,,,700
2009,"1131000604",310,66,10,10000,,,,,1000
2009,"1131000604",451,54,4,400,,,,,100
2009,"1131000604",452,47,8,12000,,,,,1500
2009,"1131000604",453,46,4,4000,,,,,1000
2009,"1131000604",454,,,4000,,,,,
2009,"1131000604",457,84,2,2000,,,,,1000
2009,"1131000604",463,,,72000,,,,,
2009,"1131000604",467,,,60000,,,,,
2009,"1131000604",502,,,5000,,,,,
2009,"1131000604",603,,,30000,,,,,
2009,"1131000604",604,,,24000,,,,,
2009,"1131000605",302,,,,,150000,,,
2009,"1131000605",305,,,6000,,,,,
2009,"1131000605",308,3,4,6800,,,,,1700
2009,"1131000605",309,99,60,30000,,,,,500
2009,"1131000605",451,54,4,200,,,,,50
2009,"1131000605",452,47,2,2600,,,,,1300
2009,"1131000605",453,46,4,4000,,,,,1000
2009,"1131000605",454,,,6000,,,,,
2009,"1131000605",455,,,5000,,,,,
2009,"1131000605",457,84,4,4000,,,,,1000
2009,"1131000605",458,,,800,,,,,
2009,"1131000605",462,,,160000,,,,,
2009,"1131000605",463,,,24000,,,,,
2009,"1131000605",465,,,10000,,,,,
2009,"1131000605",467,,,4500,,,,,
2009,"1131000605",503,,,35000,,,,,
2009,"1131000605",604,,,14000,,,,,
2009,"1131000605",605,,,8000,,,,,
2009,"1131000608",302,,,,,100000,,,
2009,"1131000608",305,,,,,,,12000,
2009,"1131000608",309,12,1,15000,,,,,15000
2009,"1131000608",451,54,10,500,,,,,50
2009,"1131000608",452,47,1,2000,,,,,1000
2009,"1131000608",455,,,2500,,,,,
2009,"1131000608",457,84,4,4000,,,,,1000
2009,"1131000608",463,,,20000,,,,,
2009,"1131000608",465,,,5000,,,,,
2009,"1131000608",502,,,18000,,,,,
2009,"1131000609",302,,,,,300000,,,
2009,"1131000609",305,,,10000,,,,,
2009,"1131000609",306,,,20000,,,,,
2009,"1131000609",308,4,15,1500,,,,,100
2009,"1131000609",309,10,1,27000,,,,,27000
2009,"1131000609",451,54,4,400,,,,,100
2009,"1131000609",452,47,3,4500,,,,,1500
2009,"1131000609",453,46,1,1800,,,,,1800
2009,"1131000609",454,,,3000,,,,,
2009,"1131000609",458,,,21000,,,,,
2009,"1131000609",463,,,60000,,,,,
2009,"1131000609",465,,,5000,,,,,
2009,"1131000609",467,,,30000,,,,,
2009,"1131000609",503,,,10700,,,,,
2009,"1131000609",604,,,3000,,,,,
2009,"1131000610",301,,,300000,,,,,
2009,"1131000610",305,,,15000,,,,,
2009,"1131000610",306,,,42000,,,,,
2009,"1131000610",309,10,1,12000,,,,,12000
2009,"1131000610",451,54,3,300,,,,,100
2009,"1131000610",452,48,30,12000,,,,,400
2009,"1131000610",453,46,3,5400,,,,,1800
2009,"1131000610",457,84,3,6000,,,,,2000
2009,"1131000610",458,,,45000,,,,,
2009,"1131000610",462,,,100000,,,,,
2009,"1131000610",465,,,1000,,,,,
2009,"1131000610",467,,,50000,,,,,
2009,"1131000610",468,,,30000,,,,,
2009,"1131000610",502,,,220000,,,,,
2009,"1131000610",603,,,40000,,,,,
2009,"1131000610",604,,,39000,,,,,
2009,"1131000613",301,,,25000,,,,,
2009,"1131000613",306,,,,,,,12000,
2009,"1131000613",308,3,6,11400,,,,,1900
2009,"1131000613",309,9,1,30000,,,,,30000
2009,"1131000613",451,51,10,500,,,,,50
2009,"1131000613",452,47,8,8000,,,,,1000
2009,"1131000613",454,,,1500,,,,,
2009,"1131000613",455,,,3000,,,,,
2009,"1131000613",457,84,8,5000,,,,,1000
2009,"1131000613",458,,,24000,,,,,
2009,"1131000613",463,,,,,,,20000,
2009,"1131000613",465,,,30000,,,,,
2009,"1131000613",467,,,20000,,,,,
2009,"1131000613",502,,,17500,,,,,
2009,"1131000613",604,,,3000,,,,,
2009,"1131000701",302,,,,,200000,,,
2009,"1131000701",306,,,10000,,,,,
2009,"1131000701",308,3,0.5,1100,,,,,2200
2009,"1131000701",309,64,30,30000,,,,,1000
2009,"1131000701",451,85,4,200,,,,,50
2009,"1131000701",452,48,30,9000,,,,,300
2009,"1131000701",453,46,1,2000,,,,,2000
2009,"1131000701",454,,,1000,,,,,
2009,"1131000701",455,,,2000,,,,,
2009,"1131000701",457,84,1,500,,,,,500
2009,"1131000701",464,,,6500,,,,,
2009,"1131000701",467,,,2000,,,,,
2009,"1131000701",502,,,88500,,,,,
2009,"1131000701",604,,,20000,,,,,
2009,"1131000703",303,,,,,,,100000,
2009,"1131000703",305,,,,,,,24000,
2009,"1131000703",308,3,1,1750,,,,,1750
2009,"1131000703",310,66,,,,,10,30000,3000
2009,"1131000703",451,85,2,200,,,,,100
2009,"1131000703",452,47,4,4000,,,,,1000
2009,"1131000703",453,46,2,3000,,,,,1500
2009,"1131000703",454,,,4800,,,,,
2009,"1131000703",455,,,3000,,,,,
2009,"1131000703",457,84,2,2000,,,,,1000
2009,"1131000703",463,,,25000,,,,,
2009,"1131000703",465,,,12000,,,,,
2009,"1131000703",467,,,25000,,,,,
2009,"1131000703",502,,,3500,,,,,
2009,"1131000703",601,,,8000,,,,,
2009,"1131000703",604,,,6000,,,,,
2009,"1131000704",301,,,100000,,,,,
2009,"1131000704",305,,,9000,,,,,
2009,"1131000704",306,,,10000,,,,,
2009,"1131000704",308,3,10,25000,,,,,2500
2009,"1131000704",309,64,30,30000,,,,,1000
2009,"1131000704",451,85,2,100,,,,,50
2009,"1131000704",452,47,5,6000,,,,,1200
2009,"1131000704",453,48,2,5000,,,,,2500
2009,"1131000704",454,,,3000,,,,,
2009,"1131000704",455,,,4500,,,,,
2009,"1131000704",463,,,30000,,,,,
2009,"1131000704",465,,,45000,,,,,
2009,"1131000704",467,,,15000,,,,,
2009,"1131000704",502,,,19000,,,,,
2009,"1131000704",604,,,30000,,,,,
2009,"1131000705",301,,,370000,,,,,
2009,"1131000705",302,,,,,450000,,,
2009,"1131000705",305,,,90000,,,,,
2009,"1131000705",306,,,100000,,,,,
2009,"1131000705",308,3,2,4000,,,,,2000
2009,"1131000705",309,10,1,35000,,,,,35000
2009,"1131000705",451,85,1,1200,,,,,1200
2009,"1131000705",452,47,8,9600,,,,,1200
2009,"1131000705",453,48,3,9000,,,,,3000
2009,"1131000705",454,,,4800,,,,,
2009,"1131000705",456,,,35000,,,,,
2009,"1131000705",457,84,1,1000,,,,,1000
2009,"1131000705",458,,,15000,,,,,
2009,"1131000705",463,,,60000,,,,,
2009,"1131000705",467,,,90000,,,,,
2009,"1131000705",502,,,40000,,,,,
2009,"1131000705",604,,,60000,,,,,
2009,"1131000706",301,,,40000,,,,,
2009,"1131000706",306,,,10000,,,,,
2009,"1131000706",308,3,1.5,3000,,,,,2000
2009,"1131000706",309,64,30,15000,,,,,500
2009,"1131000706",451,85,8,800,,,,,100
2009,"1131000706",452,48,12,3600,,,,,300
2009,"1131000706",454,,,1000,,,,,
2009,"1131000706",455,,,3000,,,,,
2009,"1131000706",463,,,2400,,,,,
2009,"1131000706",467,,,5000,,,,,
2009,"1131000706",503,,,18000,,,,,
2009,"1131000706",604,,,12000,,,,,
2009,"113100070706",302,,,,,400000,,,
2009,"113100070706",304,,,1600000,,,,,
2009,"113100070706",305,,,25000,,,,,
2009,"113100070706",306,,,70000,,,,,
2009,"113100070706",308,,,23000,,,,,
2009,"113100070706",309,13,,18000,,,,,
2009,"113100070706",451,85,10,500,,,,,50
2009,"113100070706",452,47,8,20000,,,,,2500
2009,"113100070706",453,46,4,8000,,,,,2000
2009,"113100070706",462,,,450000,,,,,
2009,"113100070706",463,,,30000,,,,,
2009,"113100070706",465,,,40000,,,,,
2009,"113100070706",467,,,1000000,,,,,
2009,"113100070706",468,,,35000,,,,,
2009,"113100070706",502,,,50000,,,,,
2009,"113100070706",602,,,30000,,,,,
2009,"113100070706",603,,,100000,,,,,
2009,"113100070706",604,,,150000,,,,,
2009,"113100070707",303,,,,,,,50000,
2009,"113100070707",305,,,,,,,3000,
2009,"113100070707",306,,,,,,,5000,
2009,"113100070707",308,3,2,4600,,,,,2300
2009,"113100070707",451,85,4,400,,,,,100
2009,"113100070707",452,46,1,1000,,,,,1000
2009,"113100070707",453,47,1,2000,,,,,2000
2009,"113100070707",454,,,1000,,,,,
2009,"113100070707",463,,,30000,,,,,
2009,"113100070707",467,,,3000,,,,,
2009,"113100070707",468,,,2000,,,,,
2009,"113100070707",604,,,,,,,4000,
2009,"113100070712",301,,,60000,,,,,
2009,"113100070712",306,,,12000,,,,,
2009,"113100070712",451,85,1,100,,,,,100
2009,"113100070712",452,47,1,1200,,,,,1200
2009,"113100070712",453,46,1,1500,,,,,1500
2009,"113100070712",454,,,1000,,,,,
2009,"113100070712",455,,,1500,,,,,
2009,"113100070712",458,,,6400,,,,,
2009,"113100070712",463,,,48000,,,,,
2009,"113100070712",465,,,20000,,,,,
2009,"113100070712",467,,,255000,,,,,
2009,"113100070712",601,,,50000,,,,,
2009,"113100070712",602,,,10000,,,,,
2009,"113100070712",604,,,4000,,,,,
2009,"113100070712",605,,,20000,,,,,
2009,"113100070713",303,,,,,,,60000,
2009,"113100070713",305,,,,,,,5000,
2009,"113100070713",308,3,1,1500,,,,,
2009,"113100070713",451,85,1,100,,,,,100
2009,"113100070713",452,47,1,1500,,,,,1500
2009,"113100070713",453,46,1,1000,,,,,1000
2009,"113100070713",463,,,18200,,,,,
2009,"113100070713",467,,,8000,,,,,
2009,"113100070713",604,,,4000,,,,,
2009,"1131000709",301,,,100000,,,,,
2009,"1131000709",305,,,1500,,,,,
2009,"1131000709",308,2,1,1000,,,,,1000
2009,"1131000709",309,9,1,30000,,,,,30000
2009,"1131000709",451,85,1,400,,,,,50
2009,"1131000709",452,47,4,8800,,,,,2200
2009,"1131000709",453,48,2,2400,,,,,1200
2009,"1131000709",454,,,2000,,,,,
2009,"1131000709",455,,,20000,,,,,
2009,"1131000709",457,84,2,2000,,,,,1000
2009,"1131000709",467,,,5000,,,,,
2009,"1131000709",502,,,4000,,,,,
2009,"1131000709",604,,,40000,,,,,
2009,"1131000710",302,,,,,100000,,,
2009,"1131000710",308,3,1,1000,,,,,1000
2009,"1131000710",309,10,1,35000,,,,,35000
2009,"1131000710",310,66,30,30000,,,,,1000
2009,"1131000710",451,85,4,200,,,,,50
2009,"1131000710",452,47,2,3000,,,,,1500
2009,"1131000710",454,,,1000,,,,,
2009,"1131000710",467,,,5000,,,,,
2009,"1131000710",502,,,170000,,,,,
2009,"1133000801",302,,,,,10000,,,
2009,"1133000801",305,,,3000,,,,,
2009,"1133000801",308,26,2,2000,,,,,1000
2009,"1133000801",310,66,15,3750,,,,,250
2009,"1133000801",451,54,4,200,,,,,50
2009,"1133000801",452,47,4,8000,,,,,2000
2009,"1133000801",454,,,1000,,,,,
2009,"1133000801",455,,,1000,,,,,
2009,"1133000801",457,84,6,6000,,,,,1000
2009,"1133000801",467,,,1000,,,,,
2009,"1133000801",502,,,,,,,1000,
2009,"113300080104",301,,,80000,,,,,
2009,"113300080104",305,,,3000,,,,,
2009,"113300080104",306,,,10500,,,,,
2009,"113300080104",308,3,0.25,500,,,,,2000
2009,"113300080104",309,10,1,10000,,,,,10000
2009,"113300080104",451,54,5,250,,,,,50
2009,"113300080104",452,47,2,3000,,,,,1500
2009,"113300080104",453,46,1,1000,,,,,1000
2009,"113300080104",454,,,900,,,,,
2009,"113300080104",455,,,1500,,,,,
2009,"113300080104",463,,,60000,,,,,
2009,"113300080104",465,,,30000,,,,,
2009,"113300080104",467,,,60000,,,,,
2009,"113300080104",604,,,12000,,,,,
2009,"1133000802",301,,,5000,,,,,
2009,"1133000802",305,,,,,,,12000,
2009,"1133000802",308,4,9,900,,,,,100
2009,"1133000802",310,66,,,,,6,3000,500
2009,"1133000802",451,54,2,100,,,,,50
2009,"1133000802",452,47,3,900,,,,,300
2009,"1133000802",454,,,700,,,,,
2009,"1133000803",303,,,,,,,5000,
2009,"1133000803",305,,,,,,,6000,
2009,"1133000803",308,4,0.5,2000,,,,,4000
2009,"1133000803",310,66,8,,,,,8000,1000
2009,"1133000803",451,54,1,200,,,,,50
2009,"1133000803",452,47,1,1800,,,,,1800
2009,"1133000803",455,,,6500,,,,,
2009,"1133000803",457,84,1,1000,,,,,1000
2009,"1133000803",465,,,6000,,,,,
2009,"1133000803",502,,,2000,,,,,
2009,"1133000803",604,,,12000,,,,,
2009,"1133000804",301,,,3000,,,,,
2009,"1133000804",305,,,,,,,6000,
2009,"1133000804",308,4,8,1600,,,,,200
2009,"1133000804",310,66,,,,,1,2000,2000
2009,"1133000804",451,54,2,100,,,,,50
2009,"1133000804",452,48,4,1600,,,,,400
2009,"113300080402",301,,,6000,,,,,
2009,"113300080402",305,,,,,,,18000,
2009,"113300080402",308,4,30,3000,,,,,100
2009,"113300080402",310,66,,,,,15,15000,1000
2009,"113300080402",451,54,8,400,,,,,50
2009,"113300080402",452,47,4,4000,,,,,1000
2009,"113300080402",455,,,4000,,,,,
2009,"113300080402",463,,,3500,,,,,
2009,"113300080402",465,,,4000,,,,,
2009,"113300080402",502,,,42200,,,,,
2009,"113300080402",604,,,2000,,,,,
2009,"1133000805",302,,,,,40000,,,
2009,"1133000805",305,,,,,,,18000,
2009,"1133000805",309,13,1.5,4500,,,,,3000
2009,"1133000805",310,66,,,,,7,3500,500
2009,"1133000805",451,54,10,500,,,,,50
2009,"1133000805",452,47,3,4500,,,,,1500
2009,"1133000805",453,46,1,2800,,,,,2800
2009,"1133000805",454,,,1000,,,,,
